post_id,slug,name,issue_type,image_src,detail,current_value
690231c1541ad5031dafbc50,what-happens-when-a-teacher-tells-teens-to-stop-going-to-school,What Happens When a Teacher Tells Teens to Stop Going to School,meta_description_long,,"Summary is 444 chars (aim for 120-160, will be truncated)","When I scheduled a podcast with Ken Danford, I expected a measured conversation ..."
690231c1541ad5031dafbc50,what-happens-when-a-teacher-tells-teens-to-stop-going-to-school,What Happens When a Teacher Tells Teens to Stop Going to School,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/69022ed96b9b22ab69d23c83_Sunny%20Simkin.png,PNG extension - may contain JPEG data (common Gemini issue),69022ed96b9b22ab69d23c83_Sunny%20Simkin.png
690213d5562b425f130dc53e,homeschooling-a-child-with-adhd,Homeschooling a Child with ADHD,meta_description_short,,Summary only 109 chars (aim for 120-160),Andrea Fife found out she had ADHD at 36. Here's what she wishes someone had tol...
690213d5562b425f130dc53e,homeschooling-a-child-with-adhd,Homeschooling a Child with ADHD,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/690213d2d6ed7474d8b24b5e_Gemini_Generated_Image_rb37tkrb37tkrb37.png,PNG extension - may contain JPEG data (common Gemini issue),690213d2d6ed7474d8b24b5e_Gemini_Generated_Image_rb37tkrb37tkrb37.png
69011a1824373081e0da8327,the-5-real-gaps-homeschooling-creates,The 5 real gaps homeschooling creates,meta_description_short,,Summary only 117 chars (aim for 120-160),"The 5 real gaps homeschooling creates, the 3 skills that make you irreplaceable,..."
69011a1824373081e0da8327,the-5-real-gaps-homeschooling-creates,The 5 real gaps homeschooling creates,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/69011c131c4225cb3c6d0d7c_Blog%20Post%20Thumbnail%20(30).png,PNG extension - may contain JPEG data (common Gemini issue),69011c131c4225cb3c6d0d7c_Blog%20Post%20Thumbnail%20(30).png
68ffce57e163d71923b1e131,mommy-did-you-get-distracted-too,"""Mommy, did you get distracted too?""",thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68ffce4ff90d06d3f80c8874_Blog%20Post%20Thumbnail%20(29).png,PNG extension - may contain JPEG data (common Gemini issue),68ffce4ff90d06d3f80c8874_Blog%20Post%20Thumbnail%20(29).png
68fb9bb5e8ac47d73e43767c,why-1-5-million-students-are-in-microschools-now,Why 1.5 million students are in microschools now,meta_description_long,,"Summary is 174 chars (aim for 120-160, will be truncated)","This week: the grassroots microschool movement reshaping American education, the..."
68fb9bb5e8ac47d73e43767c,why-1-5-million-students-are-in-microschools-now,Why 1.5 million students are in microschools now,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68fbad18987c6a9a75c1356d_Blog%20Post%20Thumbnail%20(28).png,PNG extension - may contain JPEG data (common Gemini issue),68fbad18987c6a9a75c1356d_Blog%20Post%20Thumbnail%20(28).png
68fa73569c2fa608561d6cfd,a-public-school-administrator-shares-the-truth-about-homeschooling,A public school administrator shares the truth about homeschooling,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68fa734a9331bc9e1e0bf72a_Blog%20Post%20Thumbnail%20(27).png,PNG extension - may contain JPEG data (common Gemini issue),68fa734a9331bc9e1e0bf72a_Blog%20Post%20Thumbnail%20(27).png
68f9519bed0c26843361c2ba,small-schools-big-difference-a-primer-on-microschools,"Small Schools, Big Difference: A Primer on Microschools",thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68f94b8e2936cc9e1ddb04f0_Gemini_Generated_Image_ys9icqys9icqys9i.png,PNG extension - may contain JPEG data (common Gemini issue),68f94b8e2936cc9e1ddb04f0_Gemini_Generated_Image_ys9icqys9icqys9i.png
68f7d03464e554e3807add22,the-diploma-dilemma,The Diploma Dilemma,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68f7d48708febf30f4754bac_Blog%20Post%20Thumbnail%20(26).png,PNG extension - may contain JPEG data (common Gemini issue),68f7d48708febf30f4754bac_Blog%20Post%20Thumbnail%20(26).png
68f66c1e9894d848f75ae6b1,measure-learning-not-teaching,Measure learning; not teaching,meta_description_short,,Summary only 115 chars (aim for 120-160),Sal Khan's house-building analogy makes the case for mastery-based learning. PLU...
68f66c1e9894d848f75ae6b1,measure-learning-not-teaching,Measure learning; not teaching,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68f66f30a64a33fb70e6ce86_Blog%20Post%20Thumbnail%20(25).png,PNG extension - may contain JPEG data (common Gemini issue),68f66f30a64a33fb70e6ce86_Blog%20Post%20Thumbnail%20(25).png
68f28cc36fe3e32ecff9ac05,education-needs-a-software-update,Education needs a software update,meta_description_long,,"Summary is 163 chars (aim for 120-160, will be truncated)","Why education is an operating system, not a game show. Plus: the $10M discovery ..."
68f28cc36fe3e32ecff9ac05,education-needs-a-software-update,Education needs a software update,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68f28f14b50195470e9405da_Blog%20Post%20Thumbnail%20(23).png,PNG extension - may contain JPEG data (common Gemini issue),68f28f14b50195470e9405da_Blog%20Post%20Thumbnail%20(23).png
68f11668cfe578b9ac95f054,youre-not-a-teacher-youre-an-education-designer,You're Not a Teacher. You're an Education Designer.,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68f1173b102ce4382b31ff2e_Blog%20Post%20Thumbnail%20(22).png,PNG extension - may contain JPEG data (common Gemini issue),68f1173b102ce4382b31ff2e_Blog%20Post%20Thumbnail%20(22).png
68f00420f8f23e6d67defd2f,what-is-open-education,What is Open Education?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68f00437a9b9895cde92b746_Youtubepodcast%20thumbnail%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68f00437a9b9895cde92b746_Youtubepodcast%20thumbnail%20(1).png
68efc922342f4d67ae183140,the-school-to-prescription-pipeline-ben-somers-on-how-we-medicate-kids-who-dont-fit-the-mold,The School-to-Prescription Pipeline: Ben Somers on How We Medicate Kids Who Don't Fit the Mold,meta_description_long,,"Summary is 429 chars (aim for 120-160, will be truncated)","When a quarter of boys are medicated to fit the classroom, something's broken. B..."
68efc922342f4d67ae183140,the-school-to-prescription-pipeline-ben-somers-on-how-we-medicate-kids-who-dont-fit-the-mold,The School-to-Prescription Pipeline: Ben Somers on How We Medicate Kids Who Don't Fit the Mold,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68efc641b065e1ca78c1c8eb_Ben%20Somers%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68efc641b065e1ca78c1c8eb_Ben%20Somers%20(1).png
68ee9f31cea780a0337f71e7,einstein-had-a-tutor,Einstein had a tutor?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68ee9f758b9dd8f6f5f2bf38_Blog%20Post%20Thumbnail%20(21).png,PNG extension - may contain JPEG data (common Gemini issue),68ee9f758b9dd8f6f5f2bf38_Blog%20Post%20Thumbnail%20(21).png
68ed76f47bf71950f4c11ff3,the-lawnmower-fallacy,The Lawnmower Fallacy,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68ed76efa22ab376da25836c_Blog%20Post%20Thumbnail%20(20).png,PNG extension - may contain JPEG data (common Gemini issue),68ed76efa22ab376da25836c_Blog%20Post%20Thumbnail%20(20).png
68e81f5c8aa643a2c5bc9f19,raising-kids-who-lead-with-compassion,Raising kids who lead with compassion,meta_description_long,,"Summary is 176 chars (aim for 120-160, will be truncated)",Kerry Owen's 22-year-old didn't want to help deliver food. She forced him. He ad...
68e81f5c8aa643a2c5bc9f19,raising-kids-who-lead-with-compassion,Raising kids who lead with compassion,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e82042b144aaad560cb14c_Blog%20Post%20Thumbnail%20(19).png,PNG extension - may contain JPEG data (common Gemini issue),68e82042b144aaad560cb14c_Blog%20Post%20Thumbnail%20(19).png
68e6e3c7a9f0b601d4df019f,your-kids-screen-was-built-like-a-slot-machine-copy,Your Kid's Screen Was Built Like a Slot Machine,meta_description_long,,"Summary is 214 chars (aim for 120-160, will be truncated)",Explore how screens affect children's nervous systems with Daylight Computer fou...
68e6e3c7a9f0b601d4df019f,your-kids-screen-was-built-like-a-slot-machine-copy,Your Kid's Screen Was Built Like a Slot Machine,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e6e191a0c9a068dc2e0670_Anjan%20Katta%20(3).png,PNG extension - may contain JPEG data (common Gemini issue),68e6e191a0c9a068dc2e0670_Anjan%20Katta%20(3).png
68e545d44d2c0aad25f7683c,why-your-kids-need-you-less,Why your kids need you... less,meta_description_short,,Summary only 108 chars (aim for 120-160),Lenore Skenazy on why constant supervision kills confidence. PLUS: The 40% fear ...
68e545d44d2c0aad25f7683c,why-your-kids-need-you-less,Why your kids need you... less,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e545d0a01e348d5a667ea0_Blog%20Post%20Thumbnail%20(18).png,PNG extension - may contain JPEG data (common Gemini issue),68e545d0a01e348d5a667ea0_Blog%20Post%20Thumbnail%20(18).png
68e3f136bc1b28888167890e,can-ai-teach-your-kid-to-think,Can AI teach your kid to think?,meta_description_long,,"Summary is 205 chars (aim for 120-160, will be truncated)",Why a neuroscientist says AI speeds up learning but can't replace the human touc...
68e3f136bc1b28888167890e,can-ai-teach-your-kid-to-think,Can AI teach your kid to think?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e3f16f925739329fd437d9_Blog%20Post%20Thumbnail%20(17).png,PNG extension - may contain JPEG data (common Gemini issue),68e3f16f925739329fd437d9_Blog%20Post%20Thumbnail%20(17).png
68e3f136bc1b28888167890e,can-ai-teach-your-kid-to-think,Can AI teach your kid to think?,missing_alt_text,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e3f136bc1b2888816788f9_Cover%2520(4)-p,Image #1 has no alt text,
68e3e5385635cc7b84549fba,virtual-school-1-0-vs-2-0-spot-the-difference,Virtual school 1.0 vs 2.0 (spot the difference),thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e3e57b04c5763b39a292f3_Blog%20Post%20Thumbnail%20(16).png,PNG extension - may contain JPEG data (common Gemini issue),68e3e57b04c5763b39a292f3_Blog%20Post%20Thumbnail%20(16).png
68e0488f1e0936d52340a27f,test-html,Test html,meta_description_missing,,No summary/meta description,
68e0488f1e0936d52340a27f,test-html,Test html,thumbnail_missing,,No thumbnail image set,
68dd98c5d699b79a565af31b,the-great-unbundling-virtual-school-in-the-post-covid-era,Your Kid's Screen Was Built Like a Slot Machine,meta_description_long,,"Summary is 214 chars (aim for 120-160, will be truncated)",Explore how screens affect children's nervous systems with Daylight Computer fou...
68dd98c5d699b79a565af31b,the-great-unbundling-virtual-school-in-the-post-covid-era,Your Kid's Screen Was Built Like a Slot Machine,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68e6e191a0c9a068dc2e0670_Anjan%20Katta%20(3).png,PNG extension - may contain JPEG data (common Gemini issue),68e6e191a0c9a068dc2e0670_Anjan%20Katta%20(3).png
68dc29f862eb1f7b3bfcc35c,create-before-you-consume,Create Before You Consume,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68dc2980117db20f3758b5dc_Blog%20Post%20Thumbnail%20(15).png,PNG extension - may contain JPEG data (common Gemini issue),68dc2980117db20f3758b5dc_Blog%20Post%20Thumbnail%20(15).png
68dadc45f39fe0eeffd938b3,parenting-is-a-learning-lab,Parenting Is a Learning Lab,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68dadd1cd8223d6aad1fe914_Blog%20Post%20Thumbnail%20(14).png,PNG extension - may contain JPEG data (common Gemini issue),68dadd1cd8223d6aad1fe914_Blog%20Post%20Thumbnail%20(14).png
68d539b38c138649651077ce,montessori-curriculum-for-homeschooling,Montessori Curriculum for Homeschooling,meta_description_long,,"Summary is 175 chars (aim for 120-160, will be truncated)",Explore the Montessori homeschool curriculum with OpenEd's comprehensive guide t...
68d539b38c138649651077ce,montessori-curriculum-for-homeschooling,Montessori Curriculum for Homeschooling,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d53b8edeefe408cd98093f_Blog%20Thumbnail%20%231.png,PNG extension - may contain JPEG data (common Gemini issue),68d53b8edeefe408cd98093f_Blog%20Thumbnail%20%231.png
68d41296aeae4900def0a82b,how-to-raise-kids-who-actually-care-about-others,How to Raise Kids Who Actually Care About Others,meta_description_short,,Summary only 51 chars (aim for 120-160),How One Mom Turned Compassion into a Global Mission
68d41296aeae4900def0a82b,how-to-raise-kids-who-actually-care-about-others,How to Raise Kids Who Actually Care About Others,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d4119ef3f9543c23800bf9_Kerry%20Owen.png,PNG extension - may contain JPEG data (common Gemini issue),68d4119ef3f9543c23800bf9_Kerry%20Owen.png
68d40317ed157d0f56588880,why-a-public-school-principal-told-me-to-homeschool-my-kids,Why a Public School Principal Told Me to Homeschool My Kids,meta_description_short,,Summary only 103 chars (aim for 120-160),Do homeschool kids end up with gaps in their learning? This public school admini...
68d40317ed157d0f56588880,why-a-public-school-principal-told-me-to-homeschool-my-kids,Why a Public School Principal Told Me to Homeschool My Kids,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d403d63771f8577ee4db56_Dave%20Hoffman%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68d403d63771f8577ee4db56_Dave%20Hoffman%20(1).png
68d3fff291c98d1043dd3617,why-middle-school-matters-more-than-college-prep-the-science-parents-are-missing,Why Middle School Matters,meta_description_long,,"Summary is 248 chars (aim for 120-160, will be truncated)",New research shows middle schoolers' brains absorb information like toddlers—and...
68d3fff291c98d1043dd3617,why-middle-school-matters-more-than-college-prep-the-science-parents-are-missing,Why Middle School Matters,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d3feafec1eace00ede2cc6_Jean%20Eddy%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68d3feafec1eace00ede2cc6_Jean%20Eddy%20(1).png
68d3acd56e8338b23c4a7d16,teenage-rebellion-is-a-myth-or-it-can-be,How to reclaim your teenager's affection,meta_description_long,,"Summary is 195 chars (aim for 120-160, will be truncated)",We’ve accepted a cultural script that says teenagers will inevitably pull away f...
68d3acd56e8338b23c4a7d16,teenage-rebellion-is-a-myth-or-it-can-be,How to reclaim your teenager's affection,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d3ac8ab077fbf1138a9279_Janae%20Daniels.png,PNG extension - may contain JPEG data (common Gemini issue),68d3ac8ab077fbf1138a9279_Janae%20Daniels.png
68d2ea35858aea83a59147e2,she-didnt-know-she-couldnt-do-it,She didn't know she couldn't do it,meta_description_short,,Summary only 113 chars (aim for 120-160),A teenager disproves a 40-year-old conjecture. Schools scramble to copy microsch...
68d2ea35858aea83a59147e2,she-didnt-know-she-couldnt-do-it,She didn't know she couldn't do it,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d2ea3021ecbd79280f1678_Blog%20Post%20Thumbnail%20(13).png,PNG extension - may contain JPEG data (common Gemini issue),68d2ea3021ecbd79280f1678_Blog%20Post%20Thumbnail%20(13).png
68d18b4560221736efb97ffa,the-conveyor-belt-to-nowhere,The conveyor belt to nowhere,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68d18c2823c8f11100b39bb1_Blog%20Post%20Thumbnail%20(12).png,PNG extension - may contain JPEG data (common Gemini issue),68d18c2823c8f11100b39bb1_Blog%20Post%20Thumbnail%20(12).png
68cc7ba7ca587ec346a184f3,the-hollywood-veterans-teaching-kids-to-break-into-film,The Hollywood Veterans Teaching Kids to Break Into Film,meta_description_short,,Summary only 65 chars (aim for 120-160),What Two Teachers Discovered When They Stopped Managing Childhood
68cc7ba7ca587ec346a184f3,the-hollywood-veterans-teaching-kids-to-break-into-film,The Hollywood Veterans Teaching Kids to Break Into Film,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68cc7aafa4682b6f77aa5896_Chet%20and%20Fletch.png,PNG extension - may contain JPEG data (common Gemini issue),68cc7aafa4682b6f77aa5896_Chet%20and%20Fletch.png
68cb3ee8f92eb4e4dff30cf0,lost-art-of-play,The Lost Art of Play,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68cb4e7c2c5043080ca1698d_Youtubepodcast%20thumbnail.png,PNG extension - may contain JPEG data (common Gemini issue),68cb4e7c2c5043080ca1698d_Youtubepodcast%20thumbnail.png
68cb3ee8f92eb4e4dff30cf0,lost-art-of-play,The Lost Art of Play,missing_alt_text,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68cb4ff713b181ac019561c5_image-jpeg-1.jp,Image #1 has no alt text,
68c989cdaae868c512fbcc4a,ceo-vs-gardener-what-kind-of-homeschool-parent-are-you,CEO vs. Gardener: What kind of homeschool parent are you?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c988702dece5cd76d54817_Blog%20Post%20Thumbnail%20(11).png,PNG extension - may contain JPEG data (common Gemini issue),68c988702dece5cd76d54817_Blog%20Post%20Thumbnail%20(11).png
68c86c7e4ac3836441c848d5,the-6-hour-school-day-is-a-lie,The 6-Hour School Day is a Lie,meta_description_short,,Summary only 90 chars (aim for 120-160),A reclusive billionaire just proved it. PLUS: Why every textbook you own is now ...
68c86c7e4ac3836441c848d5,the-6-hour-school-day-is-a-lie,The 6-Hour School Day is a Lie,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c86d621dea2371368ad710_Blog%20Post%20Thumbnail%20(10).png,PNG extension - may contain JPEG data (common Gemini issue),68c86d621dea2371368ad710_Blog%20Post%20Thumbnail%20(10).png
68c4e9bb88c4d753b9108ea2,how-to-homeschool-the-open-education-way,What kind of homeschool parent are you?,meta_description_short,,Summary only 79 chars (aim for 120-160),"An ""Anti-How-To"" Guide to Building a Learning Framework as Unique as Your Child"
68c4e9bb88c4d753b9108ea2,how-to-homeschool-the-open-education-way,What kind of homeschool parent are you?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c4e84502d0a19ec1a90cbe_Michael%20Gibson%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68c4e84502d0a19ec1a90cbe_Michael%20Gibson%20(1).png
68c208a08a1991f935c853fb,who-is-your-childs-best-teacher,Who is your child’s best teacher?,meta_description_short,,Summary only 114 chars (aim for 120-160),"Yes, you are qualified to teach your kids. How modern homeschoolers are redefini..."
68c208a08a1991f935c853fb,who-is-your-childs-best-teacher,Who is your child’s best teacher?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c2034b9dfa1566135281de_Blog%20Thumbnail%20%232.png,PNG extension - may contain JPEG data (common Gemini issue),68c2034b9dfa1566135281de_Blog%20Thumbnail%20%232.png
68c17594f053a03784dc7da7,fund-families-not-systems-corey-deangelis-on-the-parent-revolution,Fund Families Not Systems: How One Simple Change Could Fix American Education,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c41fc2f04c1eb897bf3c8e_Corey%20DeAngelis.png,PNG extension - may contain JPEG data (common Gemini issue),68c41fc2f04c1eb897bf3c8e_Corey%20DeAngelis.png
68c04c60336317ed3e77821c,newton-was-right-heres-the-proof,Newton was right (here's the proof),meta_description_short,,Summary only 104 chars (aim for 120-160),"Finally, video proof of what you memorized in 7th grade. PLUS: The workbooks kid..."
68c04c60336317ed3e77821c,newton-was-right-heres-the-proof,Newton was right (here's the proof),thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c04e6b8b39a4e179c67cbe_Blog%20Post%20Thumbnail%20(9).png,PNG extension - may contain JPEG data (common Gemini issue),68c04e6b8b39a4e179c67cbe_Blog%20Post%20Thumbnail%20(9).png
68bef978ca898e9334fc9d8b,the-genius-we-engineer-away,The Genius We Engineer Away,meta_description_short,,Summary only 101 chars (aim for 120-160),Why our obsession with credentials is systematically destroying the very thing w...
68bef978ca898e9334fc9d8b,the-genius-we-engineer-away,The Genius We Engineer Away,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c2f84dbe1c156b72a3d1a9_Gemini_Generated_Image_993nn3993nn3993n.png,PNG extension - may contain JPEG data (common Gemini issue),68c2f84dbe1c156b72a3d1a9_Gemini_Generated_Image_993nn3993nn3993n.png
68bef978ca898e9334fc9d8b,the-genius-we-engineer-away,The Genius We Engineer Away,missing_alt_text,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68c30ed35389c3f301007bf7_68c05bc06f2b197,Image #1 has no alt text,
68bb2a99effcc3c075bbf8e6,what-we-get-wrong-about-socialization,What we get wrong about socialization,meta_description_short,,Summary only 114 chars (aim for 120-160),It's not about being around kids the same age. It's about navigating the real wo...
68bb2a99effcc3c075bbf8e6,what-we-get-wrong-about-socialization,What we get wrong about socialization,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68bb2bee60b4058bae2c4692_Blog%20Post%20Thumbnail%20(6).png,PNG extension - may contain JPEG data (common Gemini issue),68bb2bee60b4058bae2c4692_Blog%20Post%20Thumbnail%20(6).png
68b9da509b648af27345956c,how-to-get-a-job-without-applying-for-one,How to get a job without applying for one,meta_description_short,,Summary only 115 chars (aim for 120-160),How an 18-year-old landed a tech career without applying. PLUS: A playbook for t...
68b9da509b648af27345956c,how-to-get-a-job-without-applying-for-one,How to get a job without applying for one,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68b9db9815a497f949d651c9_Blog%20Post%20Thumbnail%20(5).png,PNG extension - may contain JPEG data (common Gemini issue),68b9db9815a497f949d651c9_Blog%20Post%20Thumbnail%20(5).png
68b9c187b0a1655dd274671a,homeschool-socialization,The Homeschool Socialization Question (Let's Get Weird),thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68b9c229aed3419d50c63931_Blog%20Thumbnail%20%231.png,PNG extension - may contain JPEG data (common Gemini issue),68b9c229aed3419d50c63931_Blog%20Thumbnail%20%231.png
68b71318cb4cd17c0fd10275,how-an-18-year-old-landed-a-tech-sales-job-without-a-degree,How an 18-Year-Old Landed a Tech Sales Job Without a Degree,meta_description_long,,"Summary is 168 chars (aim for 120-160, will be truncated)","No degree? No problem. In this episode, Isaac sits down with 18-year-old Kade Hi..."
68b71318cb4cd17c0fd10275,how-an-18-year-old-landed-a-tech-sales-job-without-a-degree,How an 18-Year-Old Landed a Tech Sales Job Without a Degree,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68b70ea65ba4e7429484f6b5_Kade%20Hinkle%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68b70ea65ba4e7429484f6b5_Kade%20Hinkle%20(1).png
68b1f05f4aff24819d2345e9,is-the-school-year-obsolete,Is the school year obsolete?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68b20583cfaf0e6a7c7f4c53_Blog%20Post%20Thumbnail%20(3).png,PNG extension - may contain JPEG data (common Gemini issue),68b20583cfaf0e6a7c7f4c53_Blog%20Post%20Thumbnail%20(3).png
68af3700d41dc2edf8cf7cf4,if-you-dread-back-to-school-read-this,"If you dread ""Back to School,"" read this.",thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68af38afd799dc8f4b759a6f_Blog%20Post%20Thumbnail%20(1).png,PNG extension - may contain JPEG data (common Gemini issue),68af38afd799dc8f4b759a6f_Blog%20Post%20Thumbnail%20(1).png
68af05be8d12132c9aeae0c8,he-sold-his-house-to-homeschool-in-a-300-square-foot-rv-with-3-kids,He sold his house to homeschool in a 300-square-foot RV (with 3 kids),meta_description_short,,Summary only 117 chars (aim for 120-160),Zach Koon traded his house for an RV classroom. PLUS: The coding bootcamp helpin...
68af05be8d12132c9aeae0c8,he-sold-his-house-to-homeschool-in-a-300-square-foot-rv-with-3-kids,He sold his house to homeschool in a 300-square-foot RV (with 3 kids),thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68af02fdc57d3736e2d9b96f_Zack%20Koon.png,PNG extension - may contain JPEG data (common Gemini issue),68af02fdc57d3736e2d9b96f_Zack%20Koon.png
68adea166944ec2a46914895,why-are-tech-ceos-sounding-more-like-90s-homeschool-moms,Why are Tech CEOs sounding more like 90s homeschool moms?,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68adeb3a3fc8d816baffcdbe_Blog%20Post%20Thumbnail.png,PNG extension - may contain JPEG data (common Gemini issue),68adeb3a3fc8d816baffcdbe_Blog%20Post%20Thumbnail.png
68ac9290a698af1def977753,how-schools-fail-the-average-kid,How schools fail the average kid,meta_description_short,,Summary only 109 chars (aim for 120-160),Who does standardized education really fail? PLUS: A charter school's wild solut...
68ac9290a698af1def977753,how-schools-fail-the-average-kid,How schools fail the average kid,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68ac92bd33498567d48a1951_Blog%20Post%20Thumbnail.png,PNG extension - may contain JPEG data (common Gemini issue),68ac92bd33498567d48a1951_Blog%20Post%20Thumbnail.png
68ac68536872eefe64339ea6,why-classical-education-is-making-a-comeback,Why classical education is making a comeback,meta_description_missing,,No summary/meta description,
68ac68536872eefe64339ea6,why-classical-education-is-making-a-comeback,Why classical education is making a comeback,thumbnail_possible_format_mismatch,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68ac681aed6380660cbb9760_Blog%20Post%20Thumbnail%20(5).png,PNG extension - may contain JPEG data (common Gemini issue),68ac681aed6380660cbb9760_Blog%20Post%20Thumbnail%20(5).png
68ac68536872eefe64339ea6,why-classical-education-is-making-a-comeback,Why classical education is making a comeback,missing_alt_text,https://cdn.prod.website-files.com/67e31168e49f5b7e6f76f0e5/68a2e812a7f133db4e8fa66f_ADKq_NZL3Ei0RTm,Image #1 has no alt text,
68ac65450f573b8425501f20,deep-dive-classical-education-explained,Deep Dive: Classical Education Explained,meta_description_missing,,No summary/meta description,
